HouseID,City/Province,Location,Latitude,Longitude,Project,Property Type,Storeys,Bedrooms,Bathrooms,Floor Area,Land Area,Price,Description
1131,Paranaque,Paranaque,14.5008116,120.9915327,,Townhouse,0,2,1,104.0,52.0,3000000.0,Pre Owned 2 BR Townhouse For Sale in Paranaque City
1132,Naic,"Governor'S Dr Sabang, Naic",14.3048174,120.8054933,Sterling Residences One (Sicily),Other,0,4,2,132.3,100.0,6488074.0,4 Bedroom Single Attached Unit for sale at Sterling Residences One (Sicily)
1133,Muntinlupa,"Alabang, Muntinlupa Ayala Alabang, Muntinlupa",14.4236141,121.0298739,,Other,0,5,5,1172.0,762.0,420000000.0,Brand New Modern House with Full Basement on a Corner Lot For Sale
1134,Las Pinas,"Manuyo Dos, Las Pinas",14.4710957,120.9917098,,House and Lot,0,5,5,260.0,121.0,16500000.0,"For Sale Brand New Modern Design Two (2) Storey Duplex House and Lot, Las Piñas"
1135,Cabanatuan,"Bitas, Cabanatuan",15.4969494,120.9778688,,House and Lot,0,2,1,55.0,120.0,,"For Sale House and Lot, Bungalow Type, 2 Bedrooms, 120Sqm"
1136,Lapu-Lapu,"Maribago, Lapu-Lapu City, Central Visayas, Philippines Maribago, Lapu-Lapu",10.29334203,124.0012264,,Other,0,3,2,340.0,250.0,15500000.0,"250 sqm High Quality House for Sale in Lapu-Lapu City, Cebu - White Sands"
1137,Cabanatuan,"Bitas, Cabanatuan",15.4969494,120.9778688,,House and Lot,0,3,2,82.0,120.0,,"House and Lot For Sale, 2 Storey - Single Attached, 3 Bedrooms, 120sqm"
1138,Antipolo,"San Roque, Antipolo",14.5234775,121.1554992,,House and Lot,0,4,3,180.0,120.0,12500000.0,4 Bedrooms Modern Contemporary House and Lot For Sale in Antipolo near puregold
1139,Las Pinas,"Almanza Dos, Las Pinas",14.4234362,121.0223422,,House and Lot,0,4,4,200.0,263.0,17500000.0,For Sale Corner Bungalow House and Lot in BF Almanza Las Piñas
1140,Las Pinas,"Dona. Pilar Aguirre Ave, 1750 Las Pinas, Philippines Pilar, Las Pinas",14.42931312,121.0097864,Pilar Village Las,Townhouse,0,5,4,160.0,80.0,8500000.0,5 Bedrooms Elegantly Finished 3 Storey Brand new townhouse in Pilar Village Las
1141,Malolos,"Longos, Malolos",14.87426,120.7915336,Wellford Homes Malolos with Pagibig Financing.,Townhouse,0,2,1,64.8,63.0,2074000.0,For Sale Townhouse in Wellford Homes Malolos with Pagibig Financing.
1142,Antipolo,"Dela Paz, Antipolo",14.5886674,121.1739784,,Other,0,4,3,240.0,173.0,14000000.0,"4BR Gorgeous Modern Asian Home For Sale in Antipolo City, Rizal"
1143,Antipolo,"San Luis, Antipolo",14.6043281,121.1981422,Celestis 2 in Antipolo Rizal (Inner),House and Lot,0,3,2,61.0,70.0,5017800.0,3 Bedroom House and Lot at Celestis 2 in Antipolo Rizal (Inner)
1144,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,,House and Lot,0,7,7,1232.0,816.0,440000000.0,Designer Dimensione Modern Industrial House and Lot For Sale in Ayala Alabang.
1145,Paranaque,"Along United Nation St. Betterliving Subdivision Don Bosco, Paranaque",14.4835394,121.020182,,House and Lot,0,4,4,180.0,140.0,14000000.0,Brand New 2 Storey Duplex House & Lot For Sale In Better Living Parañaque
1146,Pasig,"Ortigas Avenue, Pasig",14.5889935,121.0678685,,House and Lot,0,9,4,190.0,240.0,16000000.0,2 HOUSE & LOT /2 House property 9 BR 4 T&B 3 Car Garage
1147,Santo Tomas,"San Antonio, Santo Tomas",15.8615884,120.564115,,Other,0,0,0,192.0,156.0,5085600.0,"L-R-1-1174: Acquired Property  for Sale in Lot 24, Block 17, corner of Gomez and Ramirez Sts., San Antonio Heights, Phase 3, Brgy. San Antonio, Santo Tomas, Batangas"
1148,Pila,"Pinagbayanan, Pila",14.2500451,121.359381,,Other,0,0,0,285.0,339.0,3890500.0,"L-R-1-118- Acquired Property for Sale in No. 457 (Lot 2500-H), Albayda Compound, Purok 4/Brgy. Pinagbayanan, Pila, Laguna (Interior) - Retail"
1149,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa City",Other,0,7,7,900.0,1500.0,460000000.0,"Smart Home with Elevator for Sale in Ayala Alabang Village, Muntinlupa City"
1150,San Juan,San Juan,13.7440111,121.4281827,Front Residences,Other,0,3,3,100.0,200.0,13554567.0,3 Bedroom beach house Property for Sale in Sea Front Residences
1151,Tanza,"Antero Soriano Hiway, Sahud-Ulan, Tanza Cavite Sahud Ulan, Tanza",14.37170314,120.8246671,"Tanza Cavite, Portia",Townhouse,0,3,2,40.0,45.0,1951400.0,"3-Bedrooms Townhouse for sale at Tanza Cavite, Portia"
1152,Davao,"Buhangin, Davao",7.1469686,125.5940509,,House and Lot,2,2,2,93.0,60.0,3800000.0,"Discover this charming 2-storey house and lot in El Rio, Davao City"
1153,Dumaguete,"Batinguel, Dumaguete City, Central Visayas, Philippines Batinguel, Dumaguete",9.314657616,123.2857224,,House and Lot,0,5,3,500.0,938.0,12500000.0,house and lot for sale in dumaguete
1154,Mabalacat,"Clark, Mabalacat",15.1920323,120.579523,,Other,0,5,5,338.0,1187.0,57000000.0,For Sale Huge Two Story House with Swimming Pool For Leasehold in Mabalacat
1155,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,,Other,0,7,7,1500.0,900.0,,Modern Futuristic home 7 bedroom for sale in ayala alabang
1156,Las Pinas,"Talon Dos, Las Pinas",14.4330886,120.9847045,"Resort Village, Las Piñas City",Townhouse,0,0,0,93.0,52.0,5250000.0,"Townhouse For Sale! Foreclosed Property! in BF Resort Village, Las Piñas City"
1157,Dauis,"Dauis - Panglao Rd, Dao, Panglao, 6340 Bohol Dao, Dauis",9.6017321,123.8076144,,Other,0,3,2,60.0,120.0,4000000.0,"3 Bedroom House for Sale in Royal Palms Panglao 1 - Turriano B, Dauis, Bohol"
1158,Makati,"9 Rocha, Makati, 1223 Kalakhang Maynila San Lorenzo, Makati",14.548714,121.0168558,"Lorenzo Village, Makati City",House and Lot,0,3,3,448.0,,179000000.0,"Rush Sale! House and Lot Property in San Lorenzo Village, Makati City"
1159,Antipolo,"Inarawan, Antipolo",14.6246563,121.1803519,Golf Village,Other,0,4,3,265.0,475.0,18000000.0,Antipolo House For Sale inside Golf Village
1160,Pasig,"Kapitolyo, Pasig",14.5711649,121.0594975,,Townhouse,0,3,3,212.0,113.0,25800000.0,"113 sqm 3BR Townhouse with 2 Parking Slots for Sale in Kapitolyo, Pasig City"
1161,General Trias,"Tapia, General Trias",14.3630407,120.8803493,"Lancaster New City in General Trias, Cavite",Townhouse,0,3,1,40.0,50.0,2133600.0,"3-Bedroom Townhouse for Sale at Lancaster New City in General Trias, Cavite"
1162,Makati,"Magallanes Village, Makati Magallanes, Makati",14.5393362,121.0162958,Magallanes Village Makati,House and Lot,0,3,3,300.0,350.0,118000000.0,Magallanes Village Makati | House and Lot For Sale
1163,Dauis,"Dauis - Panglao Rd, Dao, Panglao, 6340 Bohol Dao, Dauis",9.6017321,123.8076144,,House and Lot,0,3,2,81.0,180.0,6700000.0,"3 Bedroom Hermoso House and Lot for Sale in Royal Palms Panglao 1, Dauis, Bohol"
1164,Oton,"Polo Maestra Bita, Oton",10.74152566,122.5062081,"Camella Savannah, Brgy. Abilay Norte / Polo Maestra Vita, Oton, Iloilo",Other,0,0,0,123.0,191.0,4219500.0,"V-R-2-107:  Acquired Property  for Sale in Lot 28, Block 7, Camella Savannah, Brgy. Abilay Norte / Polo Maestra Vita, Oton, Iloilo"
1165,Imus,"Carsadang Bago I, 4103 Imus, Philippines Carsadang Bago I, Imus",14.43566315,120.921964,,Other,0,3,2,65.0,85.0,4000000.0,"Discounted 50% Reservation Fee House For Sale in Imus, Cavite"
1166,Muntinlupa,"Muntinlupa, National Capital Region, Philippines Ayala Alabang, Muntinlupa",14.41042661,121.0398882,,Other,0,5,6,1600.0,868.0,420000000.0,House For Sale in Ayala Alabang Muntinlupa City.
1167,San Juan,"Onse, San Juan",14.6017402,121.0314553,,House and Lot,0,4,3,500.0,287.0,39500000.0,Spacious and Airy House and Lot For Sale in San Juan City
1168,Calamba,"Block 20 Lot 10 Copper St., Avida Village Cerise Nuvali Canlubang, Calamba",14.19303199,121.0865373,AVIDA VILLAGE CERISE NUVALI Newly-Renovated House for Starting Family FOR SALE!,Other,0,2,1,60.0,110.0,5000000.0,AVIDA VILLAGE CERISE NUVALI Newly-Renovated House for Starting Family FOR SALE!
1169,Binan,"Phase 2 Block 22 Lot 5 (10 Apitong St.) Verdana Homes Mamplasan Langkiwa, Binan",14.30069423,121.0711746,Verdana Homes Mamplasan (Biñan) 3-Storey Asian Balinese House for Sale!,Other,3,4,3,250.0,200.0,21500000.0,Verdana Homes Mamplasan (Biñan) 3-Storey Asian Balinese House for Sale!
1170,Silang,"Bali Mansion Inchican, Silang",14.25154543,121.0504511,,Other,0,4,5,368.0,277.0,35000000.0,Brand New house for sale in Bali Mansion South Forbes Golf City Silang Cavite
1171,Quezon City,"Kaligayahan, Quezon City",14.7383609,121.0508834,,Townhouse,0,5,3,220.0,77.0,10280000.0,2 Car Garage New Heaven Villas Townhouse for Sale near Landers
1172,Angeles,Angeles,15.1389351,120.5875321,"Angeles City, Pampanga.",Other,0,3,3,200.0,250.0,22000000.0,"Elegant Two Storey House with Pool For Sale at Angeles City, Pampanga."
1173,Quezon City,"Culiat, Quezon City",14.6679617,121.0565912,"Sanville Subdivision, Quezon City",House and Lot,0,4,3,350.0,496.0,35000000.0,"Sanville Subdivision, Quezon City | Four Bedroom House and Lot For Sale - #6305"
1174,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,BF Homes Paranaque,House and Lot,0,5,4,288.0,300.0,33000000.0,House and Lot for sale in BF Northwest BF Homes Paranaque
1175,Muntinlupa,"Poblacion, Muntinlupa",14.3891448,121.0449804,Katarungan Village Muntinlupa Affordable 3-BR Townhouse For Sale,Townhouse,0,3,2,65.0,50.0,3950000.0,Katarungan Village Muntinlupa Affordable 3-BR Townhouse For Sale
1176,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,Tahanan Village,House and Lot,0,5,5,375.0,280.0,45000000.0,BF Tahanan Village | Five Bedroom House and Lot for Sale at Parañaque - #6092
1177,San Pedro,"San Vicente, San Pedro",14.3562015,121.0481011,Southview Homes,Other,0,2,1,61.0,70.0,4900000.0,"2 Bedroom House for Sale in San Pedro, Laguna - Southview Homes"
1178,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,"BF Homes, Paranaque City",Other,0,4,4,350.0,289.0,26000000.0,"Nice House for Sale in BF Homes, Paranaque City"
1179,Muntinlupa,"Tunasan, Muntinlupa, National Capital Region, Philippines Tunasan, Muntinlupa",14.37226443,121.0361601,,House and Lot,0,6,4,480.0,500.0,52000000.0,"Susana Heights, Muntinlupa City House and Lot for Sale! 2 Storey 6 Bedroom"
1180,Dumaguete,"Candau-Ay, Dumaguete City, Central Visayas, Philippines Candau-Ay, Dumaguete",9.31259957,123.2680201,"A Subdivision, Candau-Ay, Dumaguete City",House and Lot,0,2,2,110.0,121.0,5500000.0,"House and Lot For Sale in A Subdivision, Candau-Ay, Dumaguete City"
1181,Quezon City,"Ayala Heights, Quezon City",14.66246055,121.0881386,,Other,0,6,6,910.0,510.0,188000000.0,"910sqm 6BR Stunning Bnrad New House in Ayala Heights, Quezon City For Sale"
1182,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,"BF Homes, Paranaque City",House and Lot,0,4,4,268.0,287.0,32500000.0,"Relaxing & Exquisite House and Lot at BF Homes, Paranaque City"
1183,Talisay,"Philippines, Talisay, Cansojong, Srp Cansojong, Talisay",10.26069142,123.8634321,,Townhouse,0,3,3,120.0,64.0,6000000.0,3 Bedroom Townhouse located along SRP Road for Sale
1184,General Santos City,"Lagao, General Santos City",6.1280792,125.1903784,Camella Cerritos General Santos City,Other,2,5,3,142.0,121.0,8000000.0,2-Storey Single Firewall For Sale in Camella Cerritos General Santos City
1185,Quezon City,"Diliman, Quezon City",14.6361294,121.0335841,Teachers Village Diliman Quezon City,Townhouse,0,3,3,182.9,62.8,12230000.0,182sqm 3BR 3 Storey Townhouse for sale near Teachers Village Diliman Quezon City
1186,Paranaque,"B.F. Homes (Paranaque) B.F. Homes, Paranaque",14.4475119,121.0294569,"Homes, Parañaque",House and Lot,0,3,3,300.0,204.0,18500000.0,"Modern Zen House and Lot for sale in B.F. Homes, Parañaque"
1187,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,"BF Homes, Parañaque City",Other,0,4,4,270.0,204.0,28900000.0,"Brand New Modern 4 Bedrooms Home for Sale in BF Homes, Parañaque City"
1188,Philippines Muntinlupa,"Muntinlupa, Metro Manila, Philippines Muntinlupa",14.41042661,121.0398882,Muntinlupa City,House and Lot,0,3,2,83.0,120.0,8000000.0,3 Bedroom Single Attached House and Lot for Sale at Muntinlupa City
1189,San Mateo,"Ampid I, San Mateo",14.6809969,121.1192939,,House and Lot,0,4,3,155.0,104.0,9798000.0,"Elegant Duplex House and Lot for Sale in San Mateo, Rizal near Quezon City"
1190,Quezon City,"Bagong Silangan, Quezon City",14.6978613,121.1104093,,House and Lot,0,5,5,300.0,240.0,20000000.0,"2 Storey House and Lot for Sale in Filinvest 2, Batasan Hills, Quezon City"
1191,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,Alabang Village House for Sale in Muntinlupa,Other,0,4,5,400.0,300.0,110000000.0,Exclusive Living: Ayala Alabang Village House for Sale in Muntinlupa
1192,Alfonso,"Buck Estate, Alfonso",14.0835001,120.8542787,Tagaytay Estates,House and Lot,0,4,3,450.0,392.0,25000000.0,House & Lot with pool at Royale Tagaytay Estates
1193,San Fernando,"Telabastagan, San Fernando",15.1142829,120.6088717,,Other,0,5,6,432.0,1565.0,45000000.0,"Luxurious House with Swimming Pool For Sale in San Fernando, Pampanga"
1194,Quezon City,"Matandang Balara, Quezon City",14.6716797,121.0745345,,Other,0,5,5,650.0,330.0,105000000.0,"Beautiful And Brandnew House For Sale in Matandang Balara, Quezon City"
1195,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,"Tahanan Village, Parañaque City",Other,0,5,6,325.0,280.0,36000000.0,"Brand New Modern Designed House for Sale in Tahanan Village, Parañaque City"
1196,Santa Rosa,"Tagapo, Santa Rosa",14.3136408,121.1001034,08/23 Update,Townhouse,0,2,1,42.0,50.0,2090585.0,St. Joseph Richfield Phase 2 | 08/23 Update | 2 Bedrooms Townhouse House and Lot
1197,Marikina,"Ordonez St. Corner Champaca St. Marikina Heights, Marikina",14.65209003,121.1229333,,Townhouse,0,3,2,88.9,53.0,6900000.0,Marikina Heights TOWNHOUSE  2 Storey 3 bedroom with Parking
1198,Davao,"Bangkas Heights, Davao",7.0579362,125.4907409,,Residential House,0,2,2,250.0,338.0,17000000.0,"2 Storey Residential Unit For Sale in Bangkas Heights, Davao City"
1199,Taguig,"Ususan, Taguig",14.5423688,121.0550156,,Other,0,5,6,182.0,232.0,,Rush For Sale Furnished Italian Inspired House - Taguig City
1200,Capas,"Kathrynville, Cutcut, Capas,Tarlac Cutcut 1St, Capas",15.32452062,120.5902631,,House and Lot,0,0,1,35.0,96.0,1755000.0,"2BR Bungalow House and Lot for sale near New Clark City, Tarlac"
1201,Mabalacat,"Atlu-Bola, Mabalacat",15.2317258,120.5717505,,House and Lot,0,4,2,150.0,120.0,10700000.0,"For Sale: Brand New 4-Bedroom House & Lot in Mabalacat, Pampanga"
1202,Alaminos,"Barangay Ii, Alaminos",14.0733361,121.256544,3 Bedroom Townhouse House For Sale in Alaminos,Townhouse,0,3,1,46.6,40.0,1144549.0,South Point Villas 01/24 Update | 3 Bedroom Townhouse House For Sale in Alaminos
1203,San Pedro,"San Vicente, San Pedro",14.3562015,121.0481011,Southview Homes,Other,0,3,2,76.0,70.0,5500000.0,"3 Bedroom House for Sale in San Pedro, Laguna - Southview Homes"
1204,Bacoor,"Aniban I, Bacoor",14.4597848,120.9627456,,House and Lot,0,5,6,411.0,360.0,16000000.0,"5 Bedrooms House and Lot For Sale in Aniban I, Bacoor, Cavite"
1205,Marilao,"Loma De Gato, Marilao",14.7912768,121.0083083,,Single Detached,1,3,2,90.0,112.0,7521360.0,"For Sale Single Detached House for As Low As 37,432 Monthly, Marilao, Bulacan"
1206,Quezon City,"Bagumbayan, Quezon City",14.6063578,121.0818908,"Circulo Verde, Quezon City",Townhouse,0,3,4,198.0,,25000000.0,"Newly Renovated Townhouse for sale at Circulo Verde, Quezon City"
1207,Muntinlupa,"Magenta St., Saphhire Hills, Victoria Homes, Muntinlupa City Tunasan, Muntinlupa",14.36342026,121.0180178,"Victoria Homes, Muntinlupa City For Sale",House and Lot,0,2,1,37.0,79.0,2700000.0,"Two (2) Bedroom House and Lot at Victoria Homes, Muntinlupa City For Sale"
1208,Muntinlupa,"Ayala Alabang Muntinlupa Metro Manila Ayala Alabang, Muntinlupa",14.428209,121.0266751,Alabang Village,House and Lot,0,6,7,1442.0,987.0,540000000.0,Luxury Brand New 6BR House and Lot for Sale in Ayala Alabang Village
1209,Cabanatuan,"Lot 16 Block 13, Amazon Street, Lakewood City Subdivision Sumacab Este, Cabanatuan",15.45672305,120.9599101,,House and Lot,0,1,1,191.0,204.0,3155000.0,"Sumacab Este, Cabanatuan City, Foreclosed House and Lot - 10108000000347"
1210,Makati,"Dasmarinas, Makati",14.5401434,121.0269757,Dasmarinas Village Makati Property,Other,0,5,4,400.0,614.0,,"Rare, small cut Dasmarinas Village Makati Property"
1211,Quezon City,"White Plains, Quezon City",14.6032747,121.0713026,,Other,0,7,6,900.0,464.0,208000000.0,"900sqm 7BR Bright & Airy Brand new House for sale in Whiteplains, Quezon City"
1212,Trece Martires,"Cabuco, Trece Martires",14.2792049,120.8446323,,Single Detached,1,3,2,75.0,120.0,5739667.0,3 Bedroom Single Detached House For Sale Along Gov. Drive Trece Martires Cavite
1213,Paranaque,"Moonwalk, Paranaque",14.4918575,121.0146712,,House and Lot,0,5,3,300.0,400.0,21400000.0,FOR SALE: House & Lot in Moonwalk PH 1 Paranaque*
1214,Talisay,"Cansojong, Talisay",10.2495232,123.8548827,,Other,0,5,4,309.0,2080.0,36000000.0,For Sale 4-Bedroom Contemporary Spanish Style Home w/ Big lot area in Talisay.
1215,Marikina,"Concepcion Dos, Marikina",14.6405888,121.1208184,"SSS Village, Marikina City",House and Lot,0,2,1,63.0,288.0,8500000.0,"For Sale Residential House and Lot in SSS Village, Marikina City"
1216,Antipolo,"San Luis, Antipolo",14.6043281,121.1981422,Celestis 2 in Antipolo Rizal (Corner),House and Lot,0,3,2,76.0,90.0,6448937.0,3 Bedroom House and Lot at Celestis 2 in Antipolo Rizal (Corner)
1217,Taytay,"San Juan, Taytay",14.5585639,121.1360313,,Other,0,6,7,700.0,561.0,45000000.0,"For Sale : 6-Bedroom House in Monteverde Royale, Taytay, Rizal"
1218,Angono,"Don Mariano Ave San Isidro, Angono",14.5389092,121.1601117,"Manor Residences at San Isidro, Rizal",Townhouse,0,3,2,73.1,41.0,5177819.0,"3 Bedroom Townhouse for sale in Sierra Manor Residences at San Isidro, Rizal"
1219,Lipa,"San Lucas, Lipa",14.017376,121.1836485,,House and Lot,0,2,1,54.0,113.0,4169183.0,Single Attached House and Lot in Lipa Batangas
1220,Angeles,"Malabanias, Angeles",15.1509444,120.589826,,Other,0,4,5,300.0,1098.0,,House for Sale in Angeles City with Huge Garden and Private Swimming Pool
1221,Taytay,"Santa Ana, Taytay",14.5654235,121.1267997,,Other,0,5,5,460.0,300.0,42500000.0,"460sqm 5BR Bnew Modern House for sale in Santa Ana, Taytay, Rizal"
1222,Quezon City,"1 Bagong Silangan, Quezon City",14.6978613,121.1104093,,House and Lot,0,5,3,300.0,240.0,17500000.0,2 Storey House and Lot for Sale in Filinvest 2 Batasan Hills  Quezon City
1223,Quezon City,"Matandang Balara, Quezon City",14.6716797,121.0745345,Capitol Homes Quezon City with Pool,House and Lot,0,5,5,421.0,400.0,92000000.0,Brand New House and Lot For Sale Capitol Homes Quezon City with Pool
1224,San Juan,"Pasadena, San Juan",14.6087274,121.0332511,San Juan - #5842,Townhouse,0,5,4,385.0,,57000000.0,Francis Court Townhouse  | Five Bedroom Townhouse for Sale at San Juan - #5842
1225,Dumaguete,Dumaguete,9.3054777,123.3080446,,Other,0,6,4,318.0,210.0,10000000.0,"Duplex House For Sale in Dumaguete, Negros Oriental - PHP 10M"
1226,Antipolo,"Dela Paz, Antipolo",14.5886674,121.1739784,,Other,0,4,3,240.0,173.0,14000000.0,For Sale Modern Asian House in Summerhills subd Antipolo city
1227,Paranaque,"Tahanan Village B.F. Homes, Paranaque",14.4506613,121.0300501,"Tahanan Village, Pa",Other,0,4,4,300.0,280.0,30000000.0,"Fully Furnished Modern Designed Two Storey House for Sale in Tahanan Village, Pa"
1228,Vallencia,"Valencia Estates, Valencia, Bukidnon Lumbo, Vallencia",7.889824603,125.071714,"Valencia Estates, Valencia, Bukidnon",House and Lot,0,2,2,60.0,150.0,5000000.0,"For Sale: Bungalow House & Lot in Valencia Estates, Valencia, Bukidnon"
1229,Cainta,"San Isidro, Cainta",14.6092561,121.1106377,Eastville Filinvest Cainta East,Other,0,3,3,188.0,172.0,19500000.0,3-BR Brand New House for Sale at Eastville Filinvest Cainta East
1230,Pasig,"Rosario, Pasig",14.5904898,121.0882718,,Other,0,6,6,450.0,191.0,29000000.0,6 Bedroom Modern Corner lot Haven with swimming pool located in Pasig city.
1231,Makati,"San Miguel Village, Makati",14.56726465,121.0255189,"Miguel Village, Makati City",Other,0,4,3,300.0,330.0,125000000.0,"330 sqm House in San Miguel Village, Makati City"
1232,Dagupan,"Bonuan Boquig, Dagupan",16.0774984,120.3580251,,House and Lot,0,3,2,80.0,190.0,5040000.0,Dagupan City 3BR Customized & Modern Design House and Lot Package
1233,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,Alabang Village  Muntinlupa City,House and Lot,0,4,5,400.0,300.0,125000000.0,For Sale House and Lot Ayala Alabang Village  Muntinlupa City
1234,Quezon City,"Holy Spirit, Quezon City",14.6838626,121.0761031,"BF Homes Quezon City, Metro Manila",House and Lot,0,5,5,350.0,464.0,45000000.0,"House and Lot for Sale in BF Homes Quezon City, Metro Manila"
1235,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,,Other,0,5,5,450.0,510.0,49000000.0,South Bay Parañaque 6BR Fully-furnished Elegant House for Sale
1236,Quezon City,"Batasan Hills, Quezon City",14.6862585,121.099335,,Townhouse,0,5,4,303.0,90.0,15000000.0,"For Sale Brand New Townhouse in Filinvest 2, Quezon City"
1237,Quezon City,"West Triangle, Quezon City",14.6432727,121.0308148,,House and Lot,0,3,3,270.0,101.0,25000000.0,"3 Bedroom House and Lot For Sale in Quezon City, West Avenue"
1238,Cabuyao,"Pulo, Cabuyao, Laguna, Philippines Pulo, Cabuyao",14.24206448,121.1300052,,House and Lot,0,5,4,550.0,386.0,30000000.0,"For Sale: 2 Storey Corner House and Lot in Pulo, Cabuyao, Laguna"
1239,Las Pinas,"Daang Hari, 1751 Las Pinas, Philippines Almanza Dos, Las Pinas",14.41332862,121.0159055,"West Village, Daang Hari Road, Las Piñas City",House and Lot,0,5,5,323.0,302.0,50000000.0,"House and Lot for Sale at Alabang West Village, Daang Hari Road, Las Piñas City"
1240,Muntinlupa,"Ayala Alabang Village Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa C",Other,0,4,5,400.0,720.0,120000000.0,"Well Maintained Two Storey House for Sale in Ayala Alabang Village, Muntinlupa C"
1241,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,Bayanihan Village,House and Lot,0,5,5,375.0,280.0,37500000.0,BF Bayanihan Village  | Five Bedroom House and Lot For Sale at Parañaque - #6091
1242,Makati,"Urdaneta, Makati",14.556078,121.0296234,Urdaneta Village Makati City for Sale,Other,0,5,5,700.0,1156.0,800000000.0,Exquisite Modern Designer House in Urdaneta Village Makati City for Sale
1243,Quezon City,"West Kamias, Quezon City",14.6305587,121.0495397,,Other,0,6,2,,300.0,28000000.0,"Bungalow House for SALE in West Kamias, Quezon City"
1244,Marikina,"Santo Nino, Marikina",14.6403852,121.0966298,"Vista Valley Executive Village, Marikina City",House and Lot,0,3,3,260.0,144.0,18000000.0,"For Sale: House & Lot in Vista Valley Executive Village, Marikina City"
1245,Pasig,"Kapitolyo, Pasig",14.5711649,121.0594975,,House and Lot,0,3,3,,444.0,120000000.0,Capitol 8 House and Lot for Sale! Pasig City
1246,Cebu,Cebu,10.2931062,123.9020773,,House and Lot,0,4,1,,184.0,10000000.0,"4 Bedrooms House and Lot for Sale in Cebu City, Cebu - Clean Title"
1247,San Pablo,"Pan-Philippine Hwy San Vicente, San Pablo",14.00601546,121.3362269,"Santevi in San Pablo, Laguna",Other,0,3,2,66.0,80.0,3400000.0,"3 Bedroom Duplex Unit for sale at Santevi in San Pablo, Laguna"
1248,Iloilo,"Jaro, Iloilo",10.7467342,122.5767201,,House and Lot,0,3,2,53.2,72.0,3816956.0,"3 Bedroom House and Lot for Sale in Jaro Ilo-ilo, Casa Mira Iloilo"
1249,Cabuyao,"Casile, Cabuyao",14.2015402,121.0370618,,House and Lot,0,4,3,250.0,214.0,17500000.0,4 Bedroom House and Lot For Sale with Roof Deck in Cabuyao Laguna
1250,Dapitan,"Canlucani, Dapitan City, Zamboanga Peninsula, Philippines Canlucani, Dapitan",8.7062112,123.4259745,,Other,0,2,6,300.0,5300.0,,"For Sale: White Sand Beach House Property in Dapitan City, Zamboanga del Norte"
1251,Talisay,"88 Brookside San Roque Talisay San Roque, Talisay",10.2535932,123.8591184,"San Roque, Talisay, Cebu",Other,0,4,2,86.0,110.0,6449458.0,"Ready for Occupancy 2 Storey Duplex House for sale at San Roque, Talisay, Cebu"
1252,Davao,"Buhangin, Davao",7.1469686,125.5940509,,Other,0,4,4,190.0,184.0,18500000.0,"Welcome to your future home in Robinsons Highlands, Buhangin, Davao City"
1253,Quezon City,"1 Tandang Sora, Quezon City",14.6868317,121.035975,,Townhouse,0,3,2,110.0,45.0,8000000.0,3 Storey Townhouse for Sale in Tandang Sora near Mindanao Avenue Quezon City
1254,General Trias,"Tapia, General Trias",14.3630407,120.8803493,"Lancaster New City, Gentri",Townhouse,0,3,1,40.0,50.0,2245920.0,"3 bedroom Townhouse For Sale in Lancaster New City, Gentri"
1255,Manila,"Sampaloc, Manila",14.6031403,120.993417,,House and Lot,0,6,6,,180.0,27000000.0,"For Sale Ancestral House & Lot Circa 1928 Earnshaw, Manila (Neg.)"
1256,Davao,"Bago Oshiro, Davao",7.0774367,125.4963894,"exclusive Subdivision, South Pacific Golf and Leisure Estate",Other,0,5,4,210.0,208.0,16000000.0,"Brand New House in exclusive Subdivision, South Pacific Golf and Leisure Estate"
1257,Quezon City,"Novaliches, Quezon City",14.7209396,121.038922,,Other,0,5,5,400.0,300.0,45000000.0,4 BR Modern Elegant Home for Sale in Novaliches Quezon City near SM Fairview
1258,Amadeo,"Salaban, Amadeo",14.1296621,120.9332054,Royal Villas West Amadeo Cavite,House and Lot,2,6,5,110.0,240.0,12000000.0,2-Storey House And Lot For Sale At Royal Villas West Amadeo Cavite
1259,Paranaque,"San Martin De Porres, Paranaque",14.4984874,121.0432063,,Other,0,0,0,136.3,,4770850.0,"M-R-3-36- Acquired Property for Sale in Unit 301 Makati South Hills Condominium, East Service Road, Brgy. San Martin de Porres, Parañaque City (w/ Parking slot) - Retail"
